global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
55,0.25,0.3684210526315789,0.9879271316158241,0.42857142857142855,0.6781740921237015,0.39622641509433965,0.38367738477198243,84,112,9165,144
55,0.3,0.36403508771929827,0.98803492508354,0.42783505154639173,0.6760350064014191,0.3933649289099526,0.38097915092817425,83,111,9166,145
55,0.35,0.35964912280701755,0.9885738924221192,0.43617021276595747,0.6741115076145684,0.3942307692307693,0.38265879637748557,82,106,9171,146
55,0.4,0.35964912280701755,0.9893284466961302,0.4530386740331492,0.6744887847515739,0.4009779951100245,0.390686401885811,82,99,9178,146
55,0.45,0.35526315789473684,0.9893284466961302,0.45,0.6722958022954335,0.39705882352941174,0.3868256120574922,81,99,9178,147
55,0.5,0.35526315789473684,0.9907297617764363,0.48502994011976047,0.6729964598355866,0.410126582278481,0.40295193256482265,81,86,9191,147
55,0.55,0.3333333333333333,0.9922388703244583,0.5135135135135135,0.6627861018288959,0.4042553191489361,0.4023642145018659,76,72,9205,152
55,0.6,0.30701754385964913,0.9929934245984693,0.5185185185185185,0.6500054842290592,0.3856749311294766,0.3879463364670878,70,65,9212,158
55,0.65,0.2894736842105263,0.9945025331464913,0.5641025641025641,0.6419881086785089,0.3826086956521739,0.3940702962940747,66,51,9226,162
55,0.7,0.21929824561403508,0.9964428155653767,0.6024096385542169,0.6078705305897059,0.32154340836012857,0.35480801043263943,50,33,9244,178
55,0.75,0.13157894736842105,0.9977363371779671,0.5882352941176471,0.564657642273194,0.2150537634408602,0.2708495850314729,30,21,9256,198
55,0.8,0.11842105263157894,0.9977363371779671,0.5625,0.558078694904773,0.19565217391304343,0.2507383322912918,27,21,9256,201
55,0.85,0.11403508771929824,0.9983830979842622,0.6341463414634146,0.5562090928517802,0.1933085501858736,0.26246927984216417,26,15,9262,202
55,0.9,0.10964912280701754,0.9988142718551256,0.6944444444444444,0.5542316973310716,0.1893939393939394,0.2701786864455912,25,11,9266,203
